station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
d2024260-cc58-451b-9417-3a695f8a1b34,20 Ave & 31 St,7256.01,40.78001336610564,-73.90667617321014,71,"KEY, CREDITCARD",21,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2023-06-16T13:03:01Z
31f340f3-3201-449e-b017-a26813aa448f,46 St & 7 Ave,3117.05,40.644743,-74.003754,71,"KEY, CREDITCARD",21,FALSE,0,0,21,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:46Z
76e1e141-24d4-4ed7-8d6d-bc5d93474926,Weeks Ave & E 175 St,8340.05,40.846879,-73.907342,71,"KEY, CREDITCARD",3,FALSE,0,0,3,0,FALSE,FALSE,FALSE,FALSE,2023-07-19T15:21:01Z
1851999409149780880,Church Ave & E 45 St,3341.06,40.65159,-73.93535,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1836581807397045112,75 St & 35 Ave,6408.08,40.75091,-73.89111,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1845676816555735590,E 38 St & Church Ave,3350.04,40.65106,-73.94193,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1854538169357726138,104 St & 32 Ave,6692.03,40.75951,-73.86491,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1856766912456610780,34 Ave & 89 St,6552.07,40.75437,-73.87833,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
5736cd70-be41-483e-8d82-721874f40e6e,Albany Ave & Park Pl,3975.02,40.67297,-73.93896,71,"KEY, CREDITCARD",20,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
a2f71eea-05a2-4fe7-99ab-f74535c880ae,Bedford Ave & Bergen St,4066.15,40.676368,-73.952918,71,"KEY, CREDITCARD",24,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
3863f086-ae35-4d0e-8c91-2b6e3e5827a1,Frost St & Meeker Ave,5371.07,40.71766197083994,-73.94880026578903,71,"KEY, CREDITCARD",38,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
2b54cb2c-31be-4620-a13c-0fa72b58c90a,Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,71,"KEY, CREDITCARD",28,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
66de5613-0aca-11e7-82f6-3863bb44ef7c,Dean St & Hoyt St,4446.05,40.6864442,-73.98759104,71,"KEY, CREDITCARD",77,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
2c321ea3-e1dd-4d32-be70-bd158fe1f568,W 44 St & 11 Ave,6756.05,40.762009,-73.996975,71,"KEY, CREDITCARD",79,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1817432104157364846,Troy Ave & Linden Blvd,3382.04,40.6533,-73.93644,0,"KEY, CREDITCARD",23,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
8d097a6d-f17c-4195-9dd4-42527b371c71,8 Ave & W 38 St,6526.05,40.75461,-73.99177,71,"KEY, CREDITCARD",65,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
c9cf9887-9f1a-420f-9ab3-8a35a5db4ad1,Broadway & W 155 St,8123.02,40.83299,-73.94592,71,"KEY, CREDITCARD",31,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1846086138339179502,103 St & 41 Ave,6337.09,40.74875,-73.86285,0,"KEY, CREDITCARD",3,FALSE,0,0,1,0,FALSE,FALSE,FALSE,FALSE,2023-10-04T20:14:39Z
1846086665080867236,100 St & Lewis Ave,6105.02,40.73988,-73.86012,0,"KEY, CREDITCARD",3,FALSE,0,0,2,0,FALSE,FALSE,FALSE,FALSE,2023-09-28T16:07:24Z
66dd039b-0aca-11e7-82f6-3863bb44ef7c,N 6 St & Bedford Ave,5379.10,40.71745169,-73.95850939,71,"KEY, CREDITCARD",28,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2023-07-27T14:54:34Z
df243d7f-e6ae-435c-9895-aecbcff9cada,Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202,71,"KEY, CREDITCARD",29,FALSE,0,0,29,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:31Z
50e7c057-9c78-47d2-b66a-8a9180ce9734,Melrose St & Broadway,4801.04,40.697481,-73.935877,71,"KEY, CREDITCARD",20,FALSE,0,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:49Z
1848242216849312578,43 Ave & 111 St,6405.03,40.74955,-73.85464,0,"KEY, CREDITCARD",3,FALSE,0,0,1,0,FALSE,FALSE,FALSE,FALSE,2023-09-28T15:52:35Z
a4bb6fac-b795-4aa7-a266-613419019290,Gerard Ave & E 164 St,8077.07,40.830262,-73.923391,71,"KEY, CREDITCARD",19,FALSE,0,0,19,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:11Z
062ffe5a-aa91-412d-8210-23d562c7e7f8,72 St & Woodside Ave,6141.02,40.74288,-73.89283,71,"KEY, CREDITCARD",19,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2023-07-25T12:27:14Z
085da8d4-9465-46f0-82d1-10c9c9177d64,Prospect Pl & Howard Ave,3991.04,40.67261,-73.91977,71,"KEY, CREDITCARD",19,FALSE,0,0,19,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:47Z
7dcc5a03-5997-4250-9207-fa8b6f027c86,Somers St & Broadway,4203.04,40.67945,-73.90474,71,"KEY, CREDITCARD",29,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1835250318514342456,Ditmars Blvd & 31 Dr,6793.01,40.76138,-73.86035,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1843486301383097150,41 Ave & 80 St,6249.02,40.74586,-73.88539,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
3bdd81c8-3112-45e6-ae72-11a3f4fa5921,Lincoln Pl & Nostrand Ave,3952.07,40.67077,-73.9507,71,"KEY, CREDITCARD",25,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
66db30e0-0aca-11e7-82f6-3863bb44ef7c,E 40 St & 5 Ave,6474.11,40.752062307,-73.9816324043,71,"KEY, CREDITCARD",93,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
66db6aae-0aca-11e7-82f6-3863bb44ef7c,E 2 St & Avenue B,5515.02,40.72217444,-73.98368779,71,"KEY, CREDITCARD",85,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
daaa3ac1-594c-48d2-9431-a8ced305ed5a,69 St & 43 Ave,6108.03,40.74179,-73.89564,71,"KEY, CREDITCARD",19,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2023-07-27T11:50:22Z
1789e458-c466-4d77-aba6-365f5c3823ed,Lewis Ave & Fulton St,4196.01,40.67972,-73.93467,71,"KEY, CREDITCARD",20,FALSE,0,0,20,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:13Z
1846086768160082632,99 St & 58 Ave,5987.03,40.73761,-73.85959,0,"KEY, CREDITCARD",3,FALSE,0,0,3,0,FALSE,FALSE,FALSE,FALSE,2023-09-28T16:10:12Z
c702c094-b08f-449d-a41d-b3724f147491,Pacific St & Nostrand Ave,4140.03,40.6776,-73.94963,71,"KEY, CREDITCARD",22,FALSE,0,0,22,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:11Z
e24cb64d-10c2-48db-9440-59e63c0f1c95,Ralph Ave & Fulton St,4220.02,40.67922,-73.92192,71,"KEY, CREDITCARD",25,FALSE,0,0,24,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:56Z
74a1dc19-f894-4246-99f1-476a92452995,Carroll St & Washington Ave,3887.03,40.6686744,-73.9618148,71,"KEY, CREDITCARD",27,FALSE,0,0,27,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:44Z
1856767361963389606,Van Cleef St & 108 St,6096.01,40.74096,-73.85357,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1835249448692130546,102 St & 34 Ave,6576.07,40.75584,-73.86621,0,"KEY, CREDITCARD",23,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1828966227118051662,30 Ave & 70 St,6727.02,40.76013,-73.89741,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1828966490867110420,75 St & Northern Blvd,6527.07,40.75473,-73.8918,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
d7c56fef-1bf9-4315-85af-8638c534b402,W 36 St & 7 Ave,6483.06,40.752149,-73.989539,71,"KEY, CREDITCARD",38,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1846085836152179090,Corona Ave & 92 St,6155.03,40.7424,-73.87251,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
d9160982-2d9b-4f08-9469-a559a7b62809,E 13 St & Avenue A,5779.09,40.72966729392978,-73.98067966103554,71,"KEY, CREDITCARD",90,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1857515306802639416,Eastern Pkwy	& St Marks Ave,3982.01,40.67319,-73.91083,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
66dea8ff-0aca-11e7-82f6-3863bb44ef7c,E 44 St & 2 Ave,6422.09,40.75118387463277,-73.97138714790344,71,"KEY, CREDITCARD",39,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,71,"KEY, CREDITCARD",65,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
479befd9-61f0-4524-a61c-fcb9283fce7e,Spruce St & Gold St,5137.13,40.7103231,-74.0043228,71,"KEY, CREDITCARD",55,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
5b4a90b8-426d-4a40-a7ca-87e51d690883,W 113 St & Broadway,7713.01,40.805973,-73.964928,71,"KEY, CREDITCARD",39,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
57323c8c-6d00-4e09-b188-dc036388753f,2 Ave & 44 St,3356.07,40.65230357303063,-74.01344954967499,71,"KEY, CREDITCARD",19,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1857217349795049790,Lexington Ave & Patchen Ave,4534.06,40.6904,-73.9277,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1856767555236917834,57 Ave & 98 Pl,6028.01,40.73802,-73.86103,0,"KEY, CREDITCARD",0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
66db2f4c-0aca-11e7-82f6-3863bb44ef7c,E 2 St & Avenue C,5476.03,40.7208736,-73.98085795,71,"KEY, CREDITCARD",84,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1970-01-02T00:00:00Z
1851947582840610924,31 Ave & 84 St,6709.01,40.75947,-73.88431,0,"KEY, CREDITCARD",21,FALSE,0,0,0,0,FALSE,FALSE,FALSE,FALSE,2023-10-04T20:01:29Z
266c8621-fdea-4a7e-9d35-18ca1684d526,69 St & 38 Ave,6298.04,40.74694504524519,-73.89650255441666,71,"KEY, CREDITCARD",24,FALSE,0,0,24,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:41Z
fcb1c3a3-04b6-45cf-bc9a-deb71198804e,Jerome Ave & W 184 St,8550.01,40.860814,-73.902541,71,"KEY, CREDITCARD",20,FALSE,0,0,20,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:53Z
814dd1a9-100c-4b1b-8110-6319bbd464e9,St Marks Ave & Rochester Ave,4039.04,40.67404,-73.92772,71,"KEY, CREDITCARD",20,FALSE,0,0,17,2,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:04Z
66dcba5e-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Utica Ave,4228.02,40.6794268,-73.9298911,71,"KEY, CREDITCARD",19,FALSE,0,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:54Z
1797078913880883846,60 Pl & Bleecker St,5138.03,40.71107,-73.903,0,"KEY, CREDITCARD",19,FALSE,0,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:49Z
a4c9faeb-2234-457d-ad56-1ab14104b538,61 St & Woodside Ave,6191.06,40.74501,-73.9036,71,"KEY, CREDITCARD",20,FALSE,0,0,20,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:36Z
9be6c750-85b6-4e81-bace-1a8ffe941d7b,MacDougal St & Rockaway Ave,4212.01,40.68018,-73.91136,71,"KEY, CREDITCARD",20,FALSE,0,0,20,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:38Z
66ddde40-0aca-11e7-82f6-3863bb44ef7c,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,70,"KEY, CREDITCARD",18,FALSE,0,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:10Z
66dd7cab-0aca-11e7-82f6-3863bb44ef7c,Hilltop,JC019,40.7311689,-74.0575736,70,"KEY, CREDITCARD",26,FALSE,0,0,26,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:45Z
66dd58f2-0aca-11e7-82f6-3863bb44ef7c,Paulus Hook,JC002,40.7141454,-74.0335519,70,"KEY, CREDITCARD",14,FALSE,0,0,14,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:39Z
66dddc08-0aca-11e7-82f6-3863bb44ef7c,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,70,"KEY, CREDITCARD",14,FALSE,0,0,14,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:16Z
581211b2-4e42-48f2-8a8f-5f968cb1c5df,Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,70,"KEY, CREDITCARD",33,FALSE,0,0,33,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:28Z
cf1a96a7-f695-4ba2-bcf2-899552e21e47,Herkimer St & Eastern Pkwy,4129.10,40.67738,-73.90829,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:57Z
837b7db3-55c6-4595-a497-834972631752,Stanhope St & Fairview Ave,5146.03,40.70998,-73.91116,71,"KEY, CREDITCARD",17,FALSE,1,0,15,1,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:13Z
2e66af7d-bcdd-441f-9f7e-7e17f5c9275e,Carlton Ave & St Marks Ave,4199.13,40.67911856082165,-73.97176265716553,71,"KEY, CREDITCARD",27,FALSE,1,0,23,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:54Z
68827e5f-ed28-45de-99bf-66093a8c504f,Park Pl & Utica Ave,3966.03,40.67242,-73.93094,71,"KEY, CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:25Z
5f968a1b-ee60-43a0-ad25-05211e09e436,Eldert St & Bushwick Ave,4399.03,40.68652,-73.91321,71,"KEY, CREDITCARD",22,FALSE,1,0,21,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:22Z
66dccad8-0aca-11e7-82f6-3863bb44ef7c,Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926,71,"KEY, CREDITCARD",23,FALSE,1,0,22,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:27Z
22e38a04-e70d-4484-bbf3-f6e8c64fdbd4,19 St & 8 Ave,3547.04,40.658489,-73.985543,71,"KEY, CREDITCARD",23,FALSE,1,0,22,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:11Z
e666a344-1afb-4512-b2e9-2fc5ed71be2b,31 St & Ditmars Blvd,7144.02,40.776168,-73.910485,71,"KEY, CREDITCARD",24,FALSE,1,0,23,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:43Z
1828965887815635862,71 St & 37 Ave,6374.05,40.7488,-73.89451,0,"KEY, CREDITCARD",23,FALSE,1,0,22,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:48Z
5e93b806-08e1-4ef9-98ae-d3dda20e0469,Eastern Pkwy & Schenectady Ave,3893.03,40.66876,-73.93376,71,"KEY, CREDITCARD",24,FALSE,1,0,23,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:53Z
993fc83f-52c6-43f4-bb49-4abe4ad48150,Windsor Pl & Howard Pl,3579.04,40.65949055893896,-73.98013919591904,71,"KEY, CREDITCARD",24,FALSE,1,0,22,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:23Z
284b08f2-3d26-4f52-9463-25e4a07c16f7,Underhill Ave & Pacific St,4231.04,40.6804836,-73.9646795,71,"KEY, CREDITCARD",27,FALSE,1,0,26,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:57Z
533f25a0-514f-456f-9d87-5fdcb4ee42f4,Summerfield St & Cypress Ave,4727.06,40.69662,-73.90056,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:29Z
6bc5598a-9eb8-44d2-adc0-d93b93af1924,Broadway & W 220 St,8715.01,40.872412,-73.912807,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:30Z
36aaebb9-ef10-41a5-b20b-753bf8a3fed8,W 163 St & Edgecombe Ave,8153.10,40.835798,-73.937496,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:08Z
fe6f022b-7fdb-44fe-80bb-cbfc500959bf,W 140 St & Riverside Dr,7981.27,40.824013,-73.954743,71,"KEY, CREDITCARD",23,FALSE,1,0,21,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:37Z
1849010295160437584,Waldron St & 108 St,6020.02,40.73916,-73.8526,0,"KEY, CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:43Z
c6c10756-ef41-491a-8e6c-ee0aa27b8cbe,W 159 St & Edgecombe Ave,8119.05,40.833303,-73.939326,71,"KEY, CREDITCARD",21,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:40Z
489ea600-9ffc-4a4f-b304-1220f5269e09,Morris Ave & E 184 St,8550.04,40.86008,-73.90079,71,"KEY, CREDITCARD",23,FALSE,1,0,19,2,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:46Z
26cae473-0e59-4af7-bad5-bb6fec85c8bc,Madison St & Seneca Ave,4880.11,40.70183,-73.90625,71,"KEY, CREDITCARD",22,FALSE,2,0,20,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:46Z
1834145589124844432,92 St & 37 Ave,6433.01,40.75085,-73.87509,0,"KEY, CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:47Z
545a32d3-b74c-4dc2-b82c-a6d185dd4666,Sheridan Ave & E 168 St,8160.03,40.835334,-73.9154,71,"KEY, CREDITCARD",22,FALSE,2,0,20,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:42Z
679dcf08-d88c-4d1b-b81d-fe9f4aabbff7,Broadway & Madison St,4483.10,40.68822,-73.91966,71,"KEY, CREDITCARD",25,FALSE,2,0,22,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:34Z
efa2a82f-eb4a-4b82-a602-6c42cb984101,Kingston Ave & Montgomery St,3759.07,40.66481,-73.94269,71,"KEY, CREDITCARD",19,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:26Z
b1e496f1-43cf-48d0-be49-ab0d760c00bf,Fresh Pond Rd & 69 Ave,4945.06,40.70311,-73.89547,71,"KEY, CREDITCARD",28,FALSE,2,0,26,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:06:28Z
66dbeded-0aca-11e7-82f6-3863bb44ef7c,Lefferts Pl & Franklin Ave,4222.02,40.680342423,-73.9557689392,71,"KEY, CREDITCARD",25,FALSE,2,0,21,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:57Z
be8e6f1c-e8b5-40bd-896d-423052ba3bbc,Onderdonk Ave & Dekalb Ave,5115.01,40.70863,-73.91497,71,"KEY, CREDITCARD",17,FALSE,2,0,14,0,TRUE,TRUE,TRUE,FALSE,2023-10-05T00:07:43Z
